FECHA,DÍA MES,DÍA SEMANA,MES,AÑO,ORGANISMO,LINEA/SERVICIO,AFLUENCIA TARJETA,AFLUENCIA BOLETO,"AFLUENCIA TOTAL
(Cifras preliminares)"
2020-03-15,15,Domingo,2020-03,2020,Metrobús,L3,,,77732.0
2020-03-15,15,Domingo,2020-03,2020,Metrobús,L7,,,51995.0
2020-03-16,16,Lunes,2020-03,2020,Metrobús,L1,,,157486.0
2020-03-16,16,Lunes,2020-03,2020,Metrobús,L2,,,79500.0
2020-03-16,16,Lunes,2020-03,2020,Metrobús,L3,,,77688.0
2020-03-16,16,Lunes,2020-03,2020,Metrobús,L5,,,49566.0
2020-03-17,17,Martes,2020-03,2020,Metrobús,L2,,,173134.0
2020-03-17,17,Martes,2020-03,2020,Metrobús,L7,,,121968.0
2020-03-18,18,Miércoles,2020-03,2020,Metrobús,L4,,,47919.0
2020-03-18,18,Miércoles,2020-03,2020,Metrobús,L5,,,83371.0
2020-03-18,18,Miércoles,2020-03,2020,Metrobús,L6,,,185764.0
2020-03-19,19,Jueves,2020-03,2020,Metrobús,L7,,,102714.0
2020-03-20,20,Viernes,2020-03,2020,Metrobús,L3,,,130031.0
2020-03-20,20,Viernes,2020-03,2020,Metrobús,L6,,,170456.0
2020-03-20,20,Viernes,2020-03,2020,Metrobús,L7,,,99849.0
2020-03-21,21,Sábado,2020-03,2020,Metrobús,L3,,,86585.0
2020-03-21,21,Sábado,2020-03,2020,Metrobús,L6,,,99821.0
2020-03-21,21,Sábado,2020-03,2020,Metrobús,L7,,,54192.0
2020-03-22,22,Domingo,2020-03,2020,Metrobús,L1,,,113599.0
2020-03-23,23,Lunes,2020-03,2020,Metrobús,L2,,,104509.0
2020-03-23,23,Lunes,2020-03,2020,Metrobús,L3,,,105727.0
2020-03-23,23,Lunes,2020-03,2020,Metrobús,L4,,,39998.0
2020-03-23,23,Lunes,2020-03,2020,Metrobús,L6,,,123799.0
2020-03-23,23,Lunes,2020-03,2020,Metrobús,L7,,,71507.0
2020-03-24,24,Martes,2020-03,2020,Metrobús,L2,,,102658.0
2020-03-24,24,Martes,2020-03,2020,Metrobús,L3,,,87986.0
2020-03-24,24,Martes,2020-03,2020,Metrobús,L6,,,117495.0
2020-03-25,25,Miércoles,2020-03,2020,Metrobús,L3,,,89444.0
2020-03-26,26,Jueves,2020-03,2020,Metrobús,L1,,,191084.0
2020-03-26,26,Jueves,2020-03,2020,Metrobús,L2,,,88635.0
2020-03-26,26,Jueves,2020-03,2020,Metrobús,L3,,,83400.0
2020-03-26,26,Jueves,2020-03,2020,Metrobús,L5,,,51654.0
2020-03-26,26,Jueves,2020-03,2020,Metrobús,L7,,,59893.0
2020-03-27,27,Viernes,2020-03,2020,Metrobús,L1,,,204758.0
2020-03-27,27,Viernes,2020-03,2020,Metrobús,L5,,,48871.0
2020-03-27,27,Viernes,2020-03,2020,Metrobús,L6,,,102678.0
2020-03-28,28,Sábado,2020-03,2020,Metrobús,L5,,,43075.0
2020-03-28,28,Sábado,2020-03,2020,Metrobús,L7,,,55711.0
2020-03-29,29,Domingo,2020-03,2020,Metrobús,L5,,,31359.0
2020-03-30,30,Lunes,2020-03,2020,Metrobús,L4,,,26713.0
2020-03-30,30,Lunes,2020-03,2020,Metrobús,L6,,,101067.0
2020-03-31,31,Martes,2020-03,2020,Metrobús,L2,,,78749.0
2020-03-31,31,Martes,2020-03,2020,Metrobús,L4,,,27307.0
2020-04-01,01,Míercoles,2020-04,2020,Metrobús,L6,,,90598.0
2020-04-02,02,Jueves,2020-04,2020,Metrobús,L2,,,69210.0
2020-04-02,02,Jueves,2020-04,2020,Metrobús,L3,,,67239.0
2020-04-02,02,Jueves,2020-04,2020,Metrobús,L4,,,23449.0
2020-04-02,02,Jueves,2020-04,2020,Metrobús,L5,,,43314.0
2020-04-02,02,Jueves,2020-04,2020,Metrobús,L6,,,81588.0
2020-04-03,03,Viernes,2020-04,2020,Metrobús,L3,,,66360.0
2020-04-03,03,Viernes,2020-04,2020,Metrobús,L4,,,26048.0
2020-04-04,04,Sábado,2020-04,2020,Metrobús,L2,,,49241.0
2020-04-04,04,Sábado,2020-04,2020,Metrobús,L5,,,33964.0
2020-04-04,04,Sábado,2020-04,2020,Metrobús,L6,,,56444.0
2020-04-04,04,Sábado,2020-04,2020,Metrobús,L7,,,27955.0
2020-04-05,05,Domingo,2020-04,2020,Metrobús,L4,,,7991.0
2020-04-05,05,Domingo,2020-04,2020,Metrobús,L6,,,44076.0
2020-04-06,06,Lunes,2020-04,2020,Metrobús,L3,,,50587.0
2020-04-06,06,Lunes,2020-04,2020,Metrobús,L5,,,35477.0
2020-04-06,06,Lunes,2020-04,2020,Metrobús,L6,,,72664.0
2020-04-06,06,Lunes,2020-04,2020,Metrobús,L7,,,35218.0
2020-04-07,07,Martes,2020-04,2020,Metrobús,L1,,,123043.0
2020-04-08,08,Míercoles,2020-04,2020,Metrobús,L1,,,127036.0
2020-04-09,09,Jueves,2020-04,2020,Metrobús,L4,,,12565.0
2020-04-09,09,Jueves,2020-04,2020,Metrobús,L5,,,27059.0
2020-04-09,09,Jueves,2020-04,2020,Metrobús,L7,,,23149.0
2020-04-10,10,Viernes,2020-04,2020,Metrobús,L7,,,17762.0
2020-04-12,12,Domingo,2020-04,2020,Metrobús,L4,,,7666.0
2020-04-13,13,Lunes,2020-04,2020,Metrobús,L2,,,66988.0
2020-04-13,13,Lunes,2020-04,2020,Metrobús,L5,,,36108.0
2020-04-13,13,Lunes,2020-04,2020,Metrobús,L7,,,41072.0
2020-04-14,14,Martes,2020-04,2020,Metrobús,L2,,,62770.0
2020-04-14,14,Martes,2020-04,2020,Metrobús,L6,,,69986.0
2020-04-15,15,Míercoles,2020-04,2020,Metrobús,L3,,,57146.0
2020-04-15,15,Míercoles,2020-04,2020,Metrobús,L5,,,35610.0
2020-04-16,16,Jueves,2020-04,2020,Metrobús,L2,,,61835.0
2020-04-17,17,Viernes,2020-04,2020,Metrobús,L1,,,129907.0
2020-04-17,17,Viernes,2020-04,2020,Metrobús,L2,,,63555.0
2020-04-17,17,Viernes,2020-04,2020,Metrobús,L3,,,55142.0
2020-04-17,17,Viernes,2020-04,2020,Metrobús,L7,,,34155.0
2020-04-19,19,Domingo,2020-04,2020,Metrobús,L5,,,24534.0
2020-04-19,19,Domingo,2020-04,2020,Metrobús,L7,,,15249.0
2020-04-20,20,Lunes,2020-04,2020,Metrobús,L2,,,61381.0
2020-04-20,20,Lunes,2020-04,2020,Metrobús,L3,,,55719.0
2020-04-21,21,Martes,2020-04,2020,Metrobús,L1,,,109284.0
2020-04-21,21,Martes,2020-04,2020,Metrobús,L6,,,61684.0
2020-04-21,21,Martes,2020-04,2020,Metrobús,L7,,,32010.0
2020-04-22,22,Míercoles,2020-04,2020,Metrobús,L1,,,119695.0
2020-04-22,22,Míercoles,2020-04,2020,Metrobús,L7,,,30986.0
2020-04-23,23,Jueves,2020-04,2020,Metrobús,L5,,,27785.0
2020-04-24,24,Viernes,2020-04,2020,Metrobús,L3,,,46110.0
2020-04-24,24,Viernes,2020-04,2020,Metrobús,L7,,,31538.0
2020-04-25,25,Sábado,2020-04,2020,Metrobús,L3,,,31419.0
2020-04-25,25,Sábado,2020-04,2020,Metrobús,L6,,,44847.0
2020-04-26,26,Domingo,2020-04,2020,Metrobús,L1,,,51212.0
2020-04-26,26,Domingo,2020-04,2020,Metrobús,L7,,,13663.0
2020-04-27,27,Lunes,2020-04,2020,Metrobús,L4,,,15602.0
2020-04-27,27,Lunes,2020-04,2020,Metrobús,L5,,,28990.0
2020-04-28,28,Martes,2020-04,2020,Metrobús,L4,,,15930.0
2020-04-29,29,Míercoles,2020-04,2020,Metrobús,L1,,,115020.0
2020-04-29,29,Míercoles,2020-04,2020,Metrobús,L5,,,30642.0
2020-04-30,30,Jueves,2020-04,2020,Metrobús,L4,,,14478.0
2020-04-30,30,Jueves,2020-04,2020,Metrobús,L7,,,28464.0
2020-05-01,01,Viernes,2020-05,2020,Metrobús,L2,,,43078.0
2020-05-01,01,Viernes,2020-05,2020,Metrobús,L7,,,20404.0
2020-05-02,02,Sábado,2020-05,2020,Metrobús,L2,,,39417.0
2020-05-02,02,Sábado,2020-05,2020,Metrobús,L4,,,9175.0
2020-05-02,02,Sábado,2020-05,2020,Metrobús,L7,,,20337.0
2020-05-04,04,Lunes,2020-05,2020,Metrobús,L1,,,111493.0
2020-05-04,04,Lunes,2020-05,2020,Metrobús,L3,,,49098.0
2020-05-04,04,Lunes,2020-05,2020,Metrobús,L5,,,32109.0
2020-05-04,04,Lunes,2020-05,2020,Metrobús,L6,,,64331.0
2020-05-04,04,Lunes,2020-05,2020,Metrobús,L7,,,30881.0
2020-05-05,05,Martes,2020-05,2020,Metrobús,L1,,,106177.0
2020-05-05,05,Martes,2020-05,2020,Metrobús,L3,,,43937.0
2020-05-05,05,Martes,2020-05,2020,Metrobús,L7,,,28296.0
2020-05-06,06,Míercoles,2020-05,2020,Metrobús,L2,,,50572.0
2020-05-06,06,Míercoles,2020-05,2020,Metrobús,L7,,,26178.0
2020-05-07,07,Jueves,2020-05,2020,Metrobús,L2,,,50405.0
2020-05-07,07,Jueves,2020-05,2020,Metrobús,L4,,,13205.0
2020-05-08,08,Viernes,2020-05,2020,Metrobús,L3,,,43620.0
2020-05-08,08,Viernes,2020-05,2020,Metrobús,L4,,,13386.0
2020-05-08,08,Viernes,2020-05,2020,Metrobús,L5,,,27672.0
2020-05-09,09,Sábado,2020-05,2020,Metrobús,L2,,,36617.0
2020-05-09,09,Sábado,2020-05,2020,Metrobús,L6,,,41532.0
2020-05-09,09,Sábado,2020-05,2020,Metrobús,L7,,,20749.0
2020-05-10,10,Domingo,2020-05,2020,Metrobús,L6,,,30996.0
2020-05-11,11,Lunes,2020-05,2020,Metrobús,L5,,,27588.0
2020-05-11,11,Lunes,2020-05,2020,Metrobús,L7,,,31240.0
2020-05-12,12,Martes,2020-05,2020,Metrobús,L3,,,42711.0
2020-05-13,13,Míercoles,2020-05,2020,Metrobús,L2,,,52773.0
2020-05-13,13,Míercoles,2020-05,2020,Metrobús,L4,,,13761.0
2020-05-13,13,Míercoles,2020-05,2020,Metrobús,L6,,,58732.0
2020-05-13,13,Míercoles,2020-05,2020,Metrobús,L7,,,28692.0
2020-05-14,14,Jueves,2020-05,2020,Metrobús,L1,,,
2020-05-14,14,Jueves,2020-05,2020,Metrobús,L2,,,
2020-05-14,14,Jueves,2020-05,2020,Metrobús,L3,,,
2020-05-14,14,Jueves,2020-05,2020,Metrobús,L4,,,
2020-05-14,14,Jueves,2020-05,2020,Metrobús,L7,,,
2020-03-01,01,Domingo,2020-03,2020,RTP,Atenea,,1468,1468.0
2020-03-02,02,Lunes,2020-03,2020,RTP,Nocturno,30,6070,6100.0
2020-03-03,03,Martes,2020-03,2020,RTP,Ordinario,126,220628,220754.0
2020-03-04,04,Miércoles,2020-03,2020,RTP,Ordinario,154,213943,214097.0
2020-03-04,04,Miércoles,2020-03,2020,RTP,Expreso,5801,111844,117645.0
2020-03-04,04,Miércoles,2020-03,2020,RTP,Atenea,,44018,44018.0
2020-03-04,04,Miércoles,2020-03,2020,RTP,Eco Atenea,,2203,2203.0
2020-03-05,05,Jueves,2020-03,2020,RTP,Ordinario,192,215852,216044.0
2020-03-05,05,Jueves,2020-03,2020,RTP,Atenea,,42422,42422.0
2020-03-05,05,Jueves,2020-03,2020,RTP,Ecobús,1412,36828,38240.0
2020-03-05,05,Jueves,2020-03,2020,RTP,Nocturno,53,1445,1498.0
2020-03-06,06,Viernes,2020-03,2020,RTP,Nocturno,55,1457,1512.0
2020-03-06,06,Viernes,2020-03,2020,RTP,Eco Atenea,,1667,1667.0
2020-03-06,06,Viernes,2020-03,2020,RTP,Expreso Directo,377,3827,4204.0
2020-03-07,07,Sábado,2020-03,2020,RTP,Expreso,2595,63757,66352.0
2020-03-07,07,Sábado,2020-03,2020,RTP,Nocturno,82,1810,1892.0
2020-03-07,07,Sábado,2020-03,2020,RTP,Eco Atenea,,291,291.0
2020-03-08,08,Domingo,2020-03,2020,RTP,Expreso,1718,49379,51097.0
2020-03-08,08,Domingo,2020-03,2020,RTP,Nocturno,31,1804,1835.0
2020-03-08,08,Domingo,2020-03,2020,RTP,Eco Atenea,,0,0.0
2020-03-09,09,Lunes,2020-03,2020,RTP,Expreso,3433,90846,94279.0
2020-03-09,09,Lunes,2020-03,2020,RTP,Atenea,,19993,19993.0
2020-03-09,09,Lunes,2020-03,2020,RTP,Expreso Directo,218,2392,2610.0
2020-03-10,10,Martes,2020-03,2020,RTP,Atenea,,41891,41891.0
2020-03-10,10,Martes,2020-03,2020,RTP,Expreso Directo,458,3881,4339.0
2020-03-11,11,Miércoles,2020-03,2020,RTP,Atenea,,44926,44926.0
2020-03-11,11,Miércoles,2020-03,2020,RTP,Nocturno,43,1241,1284.0
2020-03-12,12,Jueves,2020-03,2020,RTP,Expreso,5306,113282,118588.0
2020-03-12,12,Jueves,2020-03,2020,RTP,Ecobús,1323,38953,40276.0
2020-03-12,12,Jueves,2020-03,2020,RTP,Nocturno,55,1476,1531.0
2020-03-13,13,Viernes,2020-03,2020,RTP,Expreso,4885,109220,114105.0
2020-03-13,13,Viernes,2020-03,2020,RTP,Ecobús,1419,39450,40869.0
2020-03-13,13,Viernes,2020-03,2020,RTP,Nocturno,74,1786,1860.0
2020-03-13,13,Viernes,2020-03,2020,RTP,Expreso Directo,346,3600,3946.0
2020-03-14,14,Sábado,2020-03,2020,RTP,Atenea,,2128,2128.0
2020-03-14,14,Sábado,2020-03,2020,RTP,Eco Atenea,,137,137.0
2020-03-15,15,Domingo,2020-03,2020,RTP,Ordinario,35,73883,73918.0
2020-03-15,15,Domingo,2020-03,2020,RTP,Atenea,,2853,2853.0
2020-03-15,15,Domingo,2020-03,2020,RTP,Nocturno,85,5904,5989.0
2020-03-15,15,Domingo,2020-03,2020,RTP,Eco Atenea,,0,0.0
2020-03-15,15,Domingo,2020-03,2020,RTP,Expreso Directo,0,0,
2020-03-16,16,Lunes,2020-03,2020,RTP,Ecobús,655,17242,17897.0
2020-03-17,17,Martes,2020-03,2020,RTP,Atenea,,38306,38306.0
2020-03-17,17,Martes,2020-03,2020,RTP,Nocturno,26,831,857.0
2020-03-17,17,Martes,2020-03,2020,RTP,Eco Atenea,,1602,1602.0
2020-03-18,18,Miércoles,2020-03,2020,RTP,Ordinario,43,196149,196192.0
2020-03-18,18,Miércoles,2020-03,2020,RTP,Atenea,,31302,31302.0
2020-03-18,18,Miércoles,2020-03,2020,RTP,Nocturno,29,960,989.0
2020-03-19,19,Jueves,2020-03,2020,RTP,Nocturno,39,1019,1058.0
2020-03-19,19,Jueves,2020-03,2020,RTP,Eco Atenea,,847,847.0
2020-03-20,20,Viernes,2020-03,2020,RTP,Ordinario,123,178149,178272.0
2020-03-20,20,Viernes,2020-03,2020,RTP,Expreso,3320,93471,96791.0
2020-03-20,20,Viernes,2020-03,2020,RTP,Nocturno,38,1006,1044.0
2020-03-20,20,Viernes,2020-03,2020,RTP,Eco Atenea,,1127,1127.0
2020-03-20,20,Viernes,2020-03,2020,RTP,Expreso Directo,168,1744,1912.0
2020-03-21,21,Sábado,2020-03,2020,RTP,Ordinario,20,96741,96761.0
2020-03-21,21,Sábado,2020-03,2020,RTP,Ecobús,716,18464,19180.0
2020-03-22,22,Domingo,2020-03,2020,RTP,Ordinario,0,70397,70397.0
2020-03-22,22,Domingo,2020-03,2020,RTP,Expreso,1064,38420,39484.0
2020-03-22,22,Domingo,2020-03,2020,RTP,Ecobús,468,11040,11508.0
2020-03-23,23,Lunes,2020-03,2020,RTP,Ecobús,871,24366,25237.0
2020-03-23,23,Lunes,2020-03,2020,RTP,Nocturno,13,534,547.0
2020-03-24,24,Martes,2020-03,2020,RTP,Ecobús,831,23645,24476.0
2020-03-24,24,Martes,2020-03,2020,RTP,Nocturno,12,550,562.0
2020-03-25,25,Miércoles,2020-03,2020,RTP,Nocturno,16,502,518.0
2020-03-25,25,Miércoles,2020-03,2020,RTP,Expreso Directo,115,1038,1153.0
2020-03-26,26,Jueves,2020-03,2020,RTP,Ordinario,60,130172,130232.0
2020-03-26,26,Jueves,2020-03,2020,RTP,Expreso,2405,76884,79289.0
2020-03-26,26,Jueves,2020-03,2020,RTP,Nocturno,11,538,549.0
2020-03-27,27,Viernes,2020-03,2020,RTP,Ordinario,68,127947,128015.0
2020-03-27,27,Viernes,2020-03,2020,RTP,Atenea,,19257,19257.0
2020-03-27,27,Viernes,2020-03,2020,RTP,Ecobús,780,20905,21685.0
2020-03-28,28,Sábado,2020-03,2020,RTP,Ordinario,41,81737,81778.0
2020-03-28,28,Sábado,2020-03,2020,RTP,Expreso,1331,46636,47967.0
2020-03-28,28,Sábado,2020-03,2020,RTP,Ecobús,615,16123,16738.0
2020-03-29,29,Domingo,2020-03,2020,RTP,Expreso Directo,0,0,
2020-03-30,30,Lunes,2020-03,2020,RTP,Ordinario,34,117259,117293.0
2020-03-30,30,Lunes,2020-03,2020,RTP,Atenea,,14059,14059.0
2020-03-30,30,Lunes,2020-03,2020,RTP,Nocturno,9,343,352.0
2020-03-30,30,Lunes,2020-03,2020,RTP,Expreso Directo,61,930,991.0
2020-03-31,31,Martes,2020-03,2020,RTP,Nocturno,9,544,553.0
2020-03-31,31,Martes,2020-03,2020,RTP,Eco Atenea,,163,163.0
2020-04-01,01,Miércoles,2020-04,2020,RTP,Atenea,,12088,12088.0
2020-04-01,01,Miércoles,2020-04,2020,RTP,Nocturno,5,454,459.0
2020-04-01,01,Miércoles,2020-04,2020,RTP,Eco Atenea,,189,189.0
2020-04-01,01,Miércoles,2020-04,2020,RTP,Expreso Directo,48,749,797.0
2020-04-02,02,Jueves,2020-04,2020,RTP,Ordinario,75,109530,109605.0
2020-04-02,02,Jueves,2020-04,2020,RTP,Eco Atenea,,266,266.0
2020-04-03,03,Viernes,2020-04,2020,RTP,Expreso,1464,58666,60130.0
2020-04-03,03,Viernes,2020-04,2020,RTP,Ecobús,659,16112,16771.0
2020-04-03,03,Viernes,2020-04,2020,RTP,Expreso Directo,48,644,692.0
2020-04-04,04,Sábado,2020-04,2020,RTP,Ordinario,21,63459,63480.0
2020-04-04,04,Sábado,2020-04,2020,RTP,Expreso,841,37653,38494.0
2020-04-05,05,Domingo,2020-04,2020,RTP,Ecobús,254,5449,5703.0
2020-04-06,06,Lunes,2020-04,2020,RTP,Ordinario,8,99692,99700.0
2020-04-06,06,Lunes,2020-04,2020,RTP,Nocturno,7,269,276.0
2020-04-06,06,Lunes,2020-04,2020,RTP,Eco Atenea,,109,109.0
2020-04-07,07,Martes,2020-04,2020,RTP,Ordinario,34,92261,92295.0
2020-04-07,07,Martes,2020-04,2020,RTP,Expreso,1272,47759,49031.0
2020-04-07,07,Martes,2020-04,2020,RTP,Ecobús,583,13028,13611.0
2020-04-08,08,Miércoles,2020-04,2020,RTP,Ordinario,2,93938,93940.0
2020-04-08,08,Miércoles,2020-04,2020,RTP,Expreso,975,48457,49432.0
2020-04-08,08,Miércoles,2020-04,2020,RTP,Atenea,,8284,8284.0
2020-04-08,08,Miércoles,2020-04,2020,RTP,Ecobús,620,14034,14654.0
2020-04-09,09,Jueves,2020-04,2020,RTP,Expreso,743,36784,37527.0
2020-04-10,10,Viernes,2020-04,2020,RTP,Eco Atenea,,69,69.0
2020-04-11,11,Sábado,2020-04,2020,RTP,Expreso,527,27062,27589.0
2020-04-11,11,Sábado,2020-04,2020,RTP,Atenea,,247,247.0
2020-04-11,11,Sábado,2020-04,2020,RTP,Eco Atenea,,0,0.0
2020-04-12,12,Domingo,2020-04,2020,RTP,Expreso,348,20837,21185.0
2020-04-12,12,Domingo,2020-04,2020,RTP,Atenea,,0,0.0
2020-04-12,12,Domingo,2020-04,2020,RTP,Nocturno,1,276,277.0
2020-04-13,13,Lunes,2020-04,2020,RTP,Expreso,1181,46820,48001.0
2020-04-13,13,Lunes,2020-04,2020,RTP,Atenea,,5976,5976.0
2020-04-13,13,Lunes,2020-04,2020,RTP,Ecobús,449,13671,14120.0
2020-04-13,13,Lunes,2020-04,2020,RTP,Eco Atenea,,190,190.0
2020-04-14,14,Martes,2020-04,2020,RTP,Ordinario,16,89866,89882.0
2020-04-14,14,Martes,2020-04,2020,RTP,Expreso,1115,47460,48575.0
2020-04-14,14,Martes,2020-04,2020,RTP,Nocturno,6,309,315.0
2020-04-14,14,Martes,2020-04,2020,RTP,Expreso Directo,35,433,468.0
2020-04-15,15,Miércoles,2020-04,2020,RTP,Ordinario,13,94062,94075.0
2020-04-15,15,Miércoles,2020-04,2020,RTP,Ecobús,526,13446,13972.0
2020-04-16,16,Jueves,2020-04,2020,RTP,Expreso Directo,27,409,436.0
2020-04-17,17,Viernes,2020-04,2020,RTP,Expreso,1184,45901,47085.0
2020-04-17,17,Viernes,2020-04,2020,RTP,Atenea,,6595,6595.0
2020-04-18,18,Sábado,2020-04,2020,RTP,Expreso,616,31706,32322.0
2020-04-18,18,Sábado,2020-04,2020,RTP,Ecobús,269,8859,9128.0
2020-04-18,18,Sábado,2020-04,2020,RTP,Eco Atenea,,0,0.0
2020-04-18,18,Sábado,2020-04,2020,RTP,Expreso Directo,2,60,62.0
2020-04-19,19,Domingo,2020-04,2020,RTP,Atenea,,109,109.0
2020-04-19,19,Domingo,2020-04,2020,RTP,Nocturno,4,396,400.0
2020-04-20,20,Lunes,2020-04,2020,RTP,Nocturno,2,199,201.0
2020-04-20,20,Lunes,2020-04,2020,RTP,Eco Atenea,,268,268.0
2020-04-21,21,Martes,2020-04,2020,RTP,Ecobús,477,14040,14517.0
2020-04-21,21,Martes,2020-04,2020,RTP,Eco Atenea,,121,121.0
2020-04-21,21,Martes,2020-04,2020,RTP,Expreso Directo,17,405,422.0
2020-04-22,22,Miércoles,2020-04,2020,RTP,Ordinario,27,93665,93692.0
2020-04-22,22,Miércoles,2020-04,2020,RTP,Ecobús,567,13647,14214.0
2020-04-23,23,Jueves,2020-04,2020,RTP,Ordinario,27,97520,97547.0
2020-04-23,23,Jueves,2020-04,2020,RTP,Atenea,,6239,6239.0
2020-04-23,23,Jueves,2020-04,2020,RTP,Expreso Directo,11,366,377.0
2020-04-24,24,Viernes,2020-04,2020,RTP,Atenea,,6492,6492.0
2020-04-24,24,Viernes,2020-04,2020,RTP,Nocturno,5,223,228.0
2020-04-24,24,Viernes,2020-04,2020,RTP,Eco Atenea,,198,198.0
2020-04-25,25,Sábado,2020-04,2020,RTP,Ordinario,12,61835,61847.0
2020-04-25,25,Sábado,2020-04,2020,RTP,Expreso Directo,6,76,82.0
2020-04-26,26,Domingo,2020-04,2020,RTP,Expreso,376,22016,22392.0
2020-04-26,26,Domingo,2020-04,2020,RTP,Eco Atenea,,0,0.0
2020-04-26,26,Domingo,2020-04,2020,RTP,Expreso Directo,0,0,
2020-04-27,27,Lunes,2020-04,2020,RTP,Expreso,1169,49575,50744.0
2020-04-27,27,Lunes,2020-04,2020,RTP,Atenea,,5680,5680.0
2020-04-27,27,Lunes,2020-04,2020,RTP,Expreso Directo,21,337,358.0
2020-04-28,28,Martes,2020-04,2020,RTP,Ecobús,502,12744,13246.0
2020-04-29,29,Miércoles,2020-04,2020,RTP,Ordinario,14,93742,93756.0
2020-04-29,29,Miércoles,2020-04,2020,RTP,Expreso,1341,48078,49419.0
2020-04-29,29,Miércoles,2020-04,2020,RTP,Atenea,,5284,5284.0
2020-04-29,29,Miércoles,2020-04,2020,RTP,Eco Atenea,,267,267.0
2020-04-30,30,Jueves,2020-04,2020,RTP,Expreso,1259,50879,52138.0
2020-04-30,30,Jueves,2020-04,2020,RTP,Atenea,,6876,6876.0
2020-04-30,30,Jueves,2020-04,2020,RTP,Ecobús,618,12734,13352.0
2020-04-30,30,Jueves,2020-04,2020,RTP,Eco Atenea,,230,230.0
2020-05-01,01,Viernes,2020-05,2020,RTP,Ordinario,30,73877,73907.0
2020-05-01,01,Viernes,2020-05,2020,RTP,Ecobús,312,6611,6923.0
2020-05-02,02,Sábado,2020-05,2020,RTP,Ordinario,14,63271,63285.0
2020-05-02,02,Sábado,2020-05,2020,RTP,Expreso Directo,0,66,66.0
2020-05-03,03,Domingo,2020-05,2020,RTP,Atenea,,408,408.0
2020-05-03,03,Domingo,2020-05,2020,RTP,Ecobús,242,5284,5526.0
2020-05-03,03,Domingo,2020-05,2020,RTP,Nocturno,14,359,373.0
2020-05-03,03,Domingo,2020-05,2020,RTP,Eco Atenea,,0,0.0
2020-05-04,04,Lunes,2020-05,2020,RTP,Nocturno,4,221,225.0
2020-05-05,05,Martes,2020-05,2020,RTP,Eco Atenea,,259,259.0
2020-05-06,06,Miércoles,2020-05,2020,RTP,Ordinario,33,97143,97176.0
2020-05-06,06,Miércoles,2020-05,2020,RTP,Atenea,,6876,6876.0
2020-05-07,07,Jueves,2020-05,2020,RTP,Atenea,,5850,5850.0
2020-05-07,07,Jueves,2020-05,2020,RTP,Ecobús,517,11509,12026.0
2020-05-08,08,Viernes,2020-05,2020,RTP,Ordinario,14,91062,91076.0
2020-05-08,08,Viernes,2020-05,2020,RTP,Ecobús,518,12597,13115.0
2020-05-08,08,Viernes,2020-05,2020,RTP,Nocturno,8,264,272.0
2020-05-08,08,Viernes,2020-05,2020,RTP,Expreso Directo,13,276,289.0
2020-05-09,09,Sábado,2020-05,2020,RTP,Ecobús,364,8367,8731.0
2020-05-09,09,Sábado,2020-05,2020,RTP,Nocturno,5,285,290.0
2020-05-09,09,Sábado,2020-05,2020,RTP,Expreso Directo,1,65,66.0
2020-05-10,10,Domingo,2020-05,2020,RTP,Expreso,371,17226,17597.0
2020-05-10,10,Domingo,2020-05,2020,RTP,Atenea,,244,244.0
2020-05-10,10,Domingo,2020-05,2020,RTP,Expreso Directo,0,0,
2020-05-11,11,Lunes,2020-05,2020,RTP,Ordinario,1,95322,95323.0
2020-05-11,11,Lunes,2020-05,2020,RTP,Ecobús,469,12298,12767.0
2020-05-11,11,Lunes,2020-05,2020,RTP,Nocturno,2,249,251.0
2020-05-12,12,Martes,2020-05,2020,RTP,Nocturno,6,257,263.0
2020-05-13,13,Miércoles,2020-05,2020,RTP,Expreso,1099,43096,44195.0
2020-05-13,13,Miércoles,2020-05,2020,RTP,Atenea,,6937,6937.0
2020-05-13,13,Miércoles,2020-05,2020,RTP,Expreso Directo,20,286,306.0
2020-05-14,14,Jueves,2020-05,2020,RTP,Expreso,,,
2020-05-14,14,Jueves,2020-05,2020,RTP,Nocturno,,,
2020-03-01,01,Domingo,2020-03,2020,STC,L1,,,418638.0
2020-03-01,01,Domingo,2020-03,2020,STC,L2,,,434391.0
2020-03-01,01,Domingo,2020-03,2020,STC,L6,,,71773.0
2020-03-01,01,Domingo,2020-03,2020,STC,L7,,,132427.0
2020-03-01,01,Domingo,2020-03,2020,STC,L8,,,225457.0
2020-03-01,01,Domingo,2020-03,2020,STC,L9,,,165547.0
2020-03-02,02,Lunes,2020-03,2020,STC,L4,,,92649.0
2020-03-02,02,Lunes,2020-03,2020,STC,L9,,,328049.0
2020-03-02,02,Lunes,2020-03,2020,STC,LB,,,453497.0
2020-03-02,02,Lunes,2020-03,2020,STC,L12,,,430492.0
2020-03-03,03,Martes,2020-03,2020,STC,L3,,,705196.0
2020-03-03,03,Martes,2020-03,2020,STC,L4,,,96210.0
2020-03-03,03,Martes,2020-03,2020,STC,L6,,,167051.0
2020-03-03,03,Martes,2020-03,2020,STC,L8,,,424707.0
2020-03-03,03,Martes,2020-03,2020,STC,L9,,,337515.0
2020-03-03,03,Martes,2020-03,2020,STC,LB,,,440077.0
2020-03-04,04,Miércoles,2020-03,2020,STC,L1,,,755872.0
